CustomerID,Recency,Frequency,Monetary,Recency_Activity,TotalQuantity,UniqueItems,Num_Morning,Percent_Morning,Num_Afternoon,Percent_Afternoon,Country_UK,Time,Num_weekend,Percent_weekend,Days,Frequency_Activity,Quarter,Num_4q,Percent_4q,Num_1q,Percent_1q,Num_2q,Percent_2q,Num_3q,Percent_3q,Monetary_Activity
13599,1,247,5153.669999999998,4,3294,171,95,0.38461538461538464,152,0.6153846153846154,1,['Morning' 'Afternoon'],0,0.0,['Wednesday' 'Thursday' 'Tuesday' 'Friday' 'Monday'],1,[4 1 2 3],152,0.6153846153846154,24,0.09716599190283401,29,0.11740890688259109,42,0.1700404858299595,4
13600,312,19,219.51999999999998,1,324,19,0,0.0,19,1.0,1,['Afternoon'],0,0.0,['Monday'],3,[1],0,0.0,19,1.0,0,0.0,0,0.0,1
13601,45,99,693.3200000000002,3,548,90,0,0.0,99,1.0,1,['Afternoon'],0,0.0,['Thursday' 'Tuesday'],2,[2 4],57,0.5757575757575758,0,0.0,42,0.42424242424242425,0,0.0,3
13602,65,23,428.88999999999993,2,267,23,23,1.0,0,0.0,1,['Morning'],0,0.0,['Thursday'],3,[4],23,1.0,0,0.0,0,0.0,0,0.0,2
13603,26,27,164.34,3,164,27,0,0.0,27,1.0,1,['Afternoon'],27,1.0,['Sunday'],3,[4],27,1.0,0,0.0,0,0.0,0,0.0,1
13606,29,43,280.53999999999996,3,279,40,3,0.06976744186046512,40,0.9302325581395349,1,['Morning' 'Afternoon'],37,0.8604651162790697,['Tuesday' 'Sunday' 'Thursday'],2,[1 2 4],3,0.06976744186046512,3,0.06976744186046512,37,0.8604651162790697,0,0.0,1
13607,40,98,678.0099999999996,3,290,93,0,0.0,98,1.0,1,['Afternoon'],98,1.0,['Sunday'],2,[4],98,1.0,0,0.0,0,0.0,0,0.0,3
13610,12,226,1131.8800000000006,4,516,165,0,0.0,226,1.0,1,['Afternoon'],226,1.0,['Sunday'],1,[1 2 3 4],57,0.252212389380531,43,0.1902654867256637,49,0.2168141592920354,77,0.3407079646017699,3
13611,89,74,1171.8000000000002,2,766,67,15,0.20270270270270271,59,0.7972972972972973,1,['Morning' 'Afternoon'],42,0.5675675675675675,['Wednesday' 'Sunday'],2,[4 2 3],15,0.20270270270270271,0,0.0,17,0.22972972972972974,42,0.5675675675675675,3
13614,24,201,1610.460000000001,3,570,171,0,0.0,201,1.0,1,['Afternoon'],17,0.0845771144278607,['Thursday' 'Tuesday' 'Sunday'],1,[1 2 3 4],94,0.46766169154228854,9,0.04477611940298507,81,0.40298507462686567,17,0.0845771144278607,3
13615,319,23,417.6900000000001,1,189,23,23,1.0,0,0.0,1,['Morning'],0,0.0,['Tuesday'],3,[1],0,0.0,23,1.0,0,0.0,0,0.0,2
13617,40,44,544.18,3,300,31,0,0.0,44,1.0,1,['Afternoon'],29,0.6590909090909091,['Sunday' 'Thursday'],2,[2 3 4],16,0.36363636363636365,0,0.0,13,0.29545454545454547,15,0.3409090909090909,2
13618,174,13,177.34000000000003,1,246,13,13,1.0,0,0.0,1,['Morning'],13,1.0,['Sunday'],4,[2],0,0.0,0,0.0,13,1.0,0,0.0,1
13621,117,19,213.85,2,343,19,19,1.0,0,0.0,1,['Morning'],0,0.0,['Monday'],3,[3],0,0.0,0,0.0,0,0.0,19,1.0,1
13623,31,81,747.7800000000003,3,294,75,10,0.12345679012345678,71,0.8765432098765432,1,['Afternoon' 'Morning'],10,0.12345679012345678,['Tuesday' 'Thursday' 'Sunday' 'Friday' 'Wednesday'],2,[1 2 4],17,0.20987654320987653,39,0.48148148148148145,25,0.30864197530864196,0,0.0,3
13626,253,19,257.22999999999996,1,209,19,19,1.0,0,0.0,1,['Morning'],0,0.0,['Friday'],3,[2],0,0.0,0,0.0,19,1.0,0,0.0,1
13627,59,92,1638.4700000000003,2,1269,84,41,0.44565217391304346,51,0.5543478260869565,1,['Morning' 'Afternoon'],0,0.0,['Friday' 'Thursday' 'Wednesday' 'Tuesday'],2,[4 2 3],27,0.29347826086956524,0,0.0,44,0.4782608695652174,21,0.22826086956521738,3
13629,23,59,7792.36,3,4372,28,44,0.7457627118644068,15,0.2542372881355932,1,['Afternoon' 'Morning'],4,0.06779661016949153,['Wednesday' 'Thursday' 'Friday' 'Sunday' 'Tuesday'],2,[1 2 3 4],9,0.15254237288135594,8,0.13559322033898305,12,0.2033898305084746,30,0.5084745762711864,4
13630,5,71,2031.7800000000002,4,1391,51,10,0.14084507042253522,61,0.8591549295774648,1,['Afternoon' 'Morning'],23,0.323943661971831,['Sunday' 'Friday' 'Wednesday' 'Tuesday'],2,[1 2 3 4],4,0.056338028169014086,13,0.18309859154929578,44,0.6197183098591549,10,0.14084507042253522,4
13631,100,11,3070.42,2,467,6,4,0.36363636363636365,7,0.6363636363636364,1,['Afternoon' 'Morning'],1,0.09090909090909091,['Thursday' 'Tuesday' 'Sunday' 'Wednesday'],4,[1 2 3],0,0.0,1,0.09090909090909091,7,0.6363636363636364,3,0.2727272727272727,4
13632,25,146,2121.27,3,1037,121,80,0.547945205479452,66,0.4520547945205479,1,['Afternoon' 'Morning'],66,0.4520547945205479,['Sunday' 'Wednesday' 'Friday' 'Tuesday'],1,[2 4],61,0.4178082191780822,0,0.0,85,0.5821917808219178,0,0.0,4
13634,33,188,1575.1600000000003,3,704,156,0,0.0,188,1.0,1,['Afternoon'],70,0.3723404255319149,['Sunday' 'Monday' 'Thursday' 'Wednesday'],1,[1 2 3 4],32,0.1702127659574468,38,0.20212765957446807,35,0.18617021276595744,83,0.44148936170212766,3
13635,68,62,1071.0300000000002,2,677,62,62,1.0,0,0.0,1,['Morning'],0,0.0,['Monday'],2,[4],62,1.0,0,0.0,0,0.0,0,0.0,3
13636,37,63,949.1199999999999,3,592,57,30,0.47619047619047616,33,0.5238095238095238,1,['Afternoon' 'Morning'],11,0.1746031746031746,['Sunday' 'Thursday' 'Friday' 'Tuesday'],2,[1 2 3 4],22,0.3492063492063492,19,0.30158730158730157,16,0.25396825396825395,6,0.09523809523809523,3
13637,52,101,810.4999999999998,2,409,79,0,0.0,101,1.0,1,['Afternoon'],29,0.2871287128712871,['Wednesday' 'Sunday' 'Tuesday'],1,[2 4],8,0.07920792079207921,0,0.0,93,0.9207920792079208,0,0.0,3
13638,16,8,122.64000000000001,4,93,8,8,1.0,0,0.0,1,['Morning'],0,0.0,['Thursday'],4,[4],8,1.0,0,0.0,0,0.0,0,0.0,1
13639,74,40,1033.3400000000001,2,800,39,0,0.0,40,1.0,1,['Afternoon'],0,0.0,['Monday'],3,[3],0,0.0,0,0.0,0,0.0,40,1.0,3
13642,216,66,354.7999999999999,1,173,57,0,0.0,66,1.0,1,['Afternoon'],66,1.0,['Sunday'],2,[2],0,0.0,0,0.0,66,1.0,0,0.0,2
13643,31,28,519.44,3,273,24,14,0.5,14,0.5,1,['Morning' 'Afternoon'],0,0.0,['Tuesday' 'Friday'],3,[2 3 4],14,0.5,0,0.0,6,0.21428571428571427,8,0.2857142857142857,2
13644,16,146,2624.260000000001,4,2067,144,109,0.7465753424657534,37,0.2534246575342466,1,['Morning' 'Afternoon'],0,0.0,['Friday' 'Tuesday' 'Wednesday'],1,[3 4],64,0.4383561643835616,0,0.0,0,0.0,82,0.5616438356164384,4
13645,120,5,252.1,2,158,5,0,0.0,5,1.0,1,['Afternoon'],0,0.0,['Thursday'],4,[3],0,0.0,0,0.0,0,0.0,5,1.0,1
13647,10,79,1678.1200000000001,4,895,65,23,0.2911392405063291,56,0.7088607594936709,1,['Morning' 'Afternoon'],0,0.0,['Tuesday' 'Friday' 'Thursday' 'Wednesday'],2,[2 3 4],19,0.24050632911392406,0,0.0,33,0.4177215189873418,27,0.34177215189873417,4
13649,257,23,346.6000000000001,1,139,23,8,0.34782608695652173,15,0.6521739130434783,1,['Afternoon' 'Morning'],0,0.0,['Wednesday' 'Monday'],3,[4 1],15,0.6521739130434783,8,0.34782608695652173,0,0.0,0,0.0,2
13650,17,96,1836.34,4,922,79,26,0.2708333333333333,70,0.7291666666666666,1,['Afternoon' 'Morning'],0,0.0,['Thursday' 'Monday' 'Tuesday' 'Wednesday'],2,[1 2 3 4],43,0.4479166666666667,19,0.19791666666666666,17,0.17708333333333334,17,0.17708333333333334,4
13651,35,6,94.2,3,33,6,0,0.0,6,1.0,1,['Afternoon'],0,0.0,['Monday' 'Friday'],4,[4],6,1.0,0,0.0,0,0.0,0,0.0,1
13652,46,63,1095.08,3,578,48,63,1.0,0,0.0,1,['Morning'],0,0.0,['Monday' 'Tuesday'],2,[4 1],43,0.6825396825396826,20,0.31746031746031744,0,0.0,0,0.0,3
13654,43,166,2707.329999999999,3,2182,157,20,0.12048192771084337,146,0.8795180722891566,1,['Afternoon' 'Morning'],61,0.3674698795180723,['Friday' 'Monday' 'Sunday' 'Thursday'],1,[1 2 3 4],57,0.3433734939759036,24,0.14457831325301204,44,0.26506024096385544,41,0.2469879518072289,4
13655,114,56,932.9700000000004,2,605,52,21,0.375,35,0.625,1,['Morning' 'Afternoon'],0,0.0,['Tuesday' 'Wednesday'],2,[2 3],0,0.0,0,0.0,21,0.375,35,0.625,3
13656,165,49,379.65000000000003,1,490,49,18,0.3673469387755102,31,0.6326530612244898,1,['Afternoon' 'Morning'],0,0.0,['Thursday' 'Tuesday'],2,[1 2],0,0.0,31,0.6326530612244898,18,0.3673469387755102,0,0.0,2
13657,11,16,382.13999999999993,4,209,16,0,0.0,16,1.0,1,['Afternoon'],9,0.5625,['Sunday' 'Tuesday'],4,[2 4],7,0.4375,0,0.0,9,0.5625,0,0.0,2
13658,10,108,2639.1700000000037,4,1019,91,26,0.24074074074074073,82,0.7592592592592593,1,['Afternoon' 'Morning'],0,0.0,['Thursday' 'Wednesday'],1,[2 3 4],26,0.24074074074074073,0,0.0,32,0.2962962962962963,50,0.46296296296296297,4
13659,206,104,1573.2000000000007,1,894,92,0,0.0,104,1.0,1,['Afternoon'],62,0.5961538461538461,['Sunday' 'Wednesday'],1,[1 2],0,0.0,62,0.5961538461538461,42,0.40384615384615385,0,0.0,3
13662,86,53,897.7600000000001,2,543,50,0,0.0,53,1.0,1,['Afternoon'],0,0.0,['Friday' 'Wednesday' 'Thursday'],2,[1 2 3],0,0.0,17,0.32075471698113206,18,0.33962264150943394,18,0.33962264150943394,3
13663,179,13,189.47,1,91,13,0,0.0,13,1.0,1,['Afternoon'],0,0.0,['Monday'],4,[2],0,0.0,0,0.0,13,1.0,0,0.0,1
13666,60,12,84.65000000000002,2,41,12,0,0.0,12,1.0,1,['Afternoon'],0,0.0,['Friday' 'Monday'],4,[1 4],4,0.3333333333333333,8,0.6666666666666666,0,0.0,0,0.0,1
13667,149,87,305.0199999999998,1,154,82,0,0.0,87,1.0,1,['Afternoon'],0,0.0,['Wednesday'],2,[3],0,0.0,0,0.0,0,0.0,87,1.0,1
13668,3,470,6363.589999999984,4,3742,284,24,0.05106382978723404,446,0.948936170212766,1,['Afternoon' 'Morning'],134,0.2851063829787234,['Sunday' 'Thursday' 'Wednesday' 'Monday' 'Tuesday'],1,[4 1 2 3],152,0.32340425531914896,107,0.2276595744680851,154,0.3276595744680851,57,0.12127659574468085,4
13669,51,9,218.55,3,237,9,9,1.0,0,0.0,1,['Morning'],0,0.0,['Wednesday' 'Thursday'],4,[3 4],6,0.6666666666666666,0,0.0,0,0.0,3,0.3333333333333333,1
13670,75,25,349.70000000000016,2,282,25,0,0.0,25,1.0,1,['Afternoon'],25,1.0,['Sunday'],3,[3],0,0.0,0,0.0,0,0.0,25,1.0,2
13672,301,6,186.39,1,57,4,0,0.0,6,1.0,1,['Afternoon'],0,0.0,['Tuesday' 'Friday'],4,[1],0,0.0,6,1.0,0,0.0,0,0.0,1
13673,19,65,396.9199999999999,3,119,47,0,0.0,65,1.0,1,['Afternoon'],0,0.0,['Monday'],2,[4],65,1.0,0,0.0,0,0.0,0,0.0,2
13675,151,25,486.82000000000005,1,330,25,0,0.0,25,1.0,1,['Afternoon'],0,0.0,['Monday'],3,[1 3],0,0.0,15,0.6,0,0.0,10,0.4,2
13678,152,16,232.60000000000005,1,924,16,16,1.0,0,0.0,1,['Morning'],0,0.0,['Monday'],4,[3],0,0.0,0,0.0,0,0.0,16,1.0,1
13680,1,195,3722.4200000000014,4,1936,164,0,0.0,195,1.0,1,['Afternoon'],0,0.0,['Tuesday' 'Thursday' 'Monday'],1,[1 4],125,0.6410256410256411,70,0.358974358974359,0,0.0,0,0.0,4
13681,18,57,827.83,4,360,37,30,0.5263157894736842,27,0.47368421052631576,1,['Afternoon' 'Morning'],34,0.5964912280701754,['Thursday' 'Sunday' 'Tuesday'],2,[3 4],44,0.7719298245614035,0,0.0,0,0.0,13,0.22807017543859648,3
13682,187,3,59.5,1,10,3,0,0.0,3,1.0,1,['Afternoon'],3,1.0,['Sunday'],4,[2],0,0.0,0,0.0,3,1.0,0,0.0,1
13684,286,30,67.23000000000002,1,39,29,30,1.0,0,0.0,1,['Morning'],30,1.0,['Sunday'],3,[1],0,0.0,30,1.0,0,0.0,0,0.0,1
13685,3,39,3119.4400000000014,4,5056,29,16,0.41025641025641024,23,0.5897435897435898,1,['Afternoon' 'Morning'],0,0.0,['Monday' 'Tuesday' 'Wednesday'],3,[4],39,1.0,0,0.0,0,0.0,0,0.0,4
13686,183,8,72.0,1,70,8,8,1.0,0,0.0,1,['Morning'],0,0.0,['Friday'],4,[2],0,0.0,0,0.0,8,1.0,0,0.0,1
13689,63,6,910.0,2,512,6,0,0.0,6,1.0,1,['Afternoon'],0,0.0,['Friday'],4,[4],6,1.0,0,0.0,0,0.0,0,0.0,3
13690,59,9,172.25,2,67,9,0,0.0,9,1.0,1,['Afternoon'],0,0.0,['Tuesday'],4,[4],9,1.0,0,0.0,0,0.0,0,0.0,1
13692,25,53,1488.3200000000004,3,1226,48,22,0.41509433962264153,31,0.5849056603773585,1,['Afternoon' 'Morning'],31,0.5849056603773585,['Sunday' 'Tuesday'],2,[2 4],21,0.39622641509433965,0,0.0,32,0.6037735849056604,0,0.0,3
13694,4,568,65039.620000000024,4,63312,366,215,0.3785211267605634,353,0.6214788732394366,1,['Afternoon' 'Morning'],7,0.01232394366197183,['Wednesday' 'Thursday' 'Friday' 'Tuesday' 'Sunday' 'Monday'],1,[4 1 2 3],136,0.23943661971830985,154,0.2711267605633803,128,0.22535211267605634,150,0.2640845070422535,4
13695,31,90,2504.1299999999987,3,1603,46,23,0.25555555555555554,67,0.7444444444444445,1,['Morning' 'Afternoon'],5,0.05555555555555555,['Friday' 'Sunday' 'Tuesday' 'Wednesday' 'Monday'],2,[1 2 3 4],19,0.2111111111111111,5,0.05555555555555555,23,0.25555555555555554,43,0.4777777777777778,4
13697,39,12,151.3,3,177,12,12,1.0,0,0.0,1,['Morning'],0,0.0,['Tuesday'],4,[4],12,1.0,0,0.0,0,0.0,0,0.0,1
13699,155,14,308.58,1,66,14,0,0.0,14,1.0,1,['Afternoon'],0,0.0,['Thursday'],4,[3],0,0.0,0,0.0,0,0.0,14,1.0,2
13700,26,197,2265.119999999999,3,2304,139,76,0.38578680203045684,121,0.6142131979695431,1,['Afternoon' 'Morning'],72,0.36548223350253806,['Sunday' 'Tuesday' 'Wednesday' 'Thursday'],1,[1 2 3 4],18,0.09137055837563451,63,0.3197969543147208,53,0.26903553299492383,63,0.3197969543147208,4
13703,318,1,99.5,1,10,1,0,0.0,1,1.0,1,['Afternoon'],0,0.0,['Tuesday'],4,[1],0,0.0,1,1.0,0,0.0,0,0.0,1
13704,5,134,2308.0599999999986,4,1531,111,37,0.27611940298507465,97,0.7238805970149254,1,['Afternoon' 'Morning'],11,0.08208955223880597,['Monday' 'Tuesday' 'Wednesday' 'Thursday' 'Sunday'],1,[3 4],60,0.44776119402985076,0,0.0,0,0.0,74,0.5522388059701493,4
13705,8,28,711.8600000000001,4,363,25,21,0.75,7,0.25,1,['Morning' 'Afternoon'],0,0.0,['Wednesday' 'Monday' 'Friday'],3,[4 3],17,0.6071428571428571,0,0.0,0,0.0,11,0.39285714285714285,3
13706,303,20,330.78999999999996,1,189,20,20,1.0,0,0.0,1,['Morning'],0,0.0,['Thursday'],3,[1],0,0.0,20,1.0,0,0.0,0,0.0,2
13707,267,48,806.4100000000004,1,351,48,0,0.0,48,1.0,1,['Afternoon'],0,0.0,['Friday' 'Thursday'],2,[1],0,0.0,48,1.0,0,0.0,0,0.0,3
13708,271,51,296.87999999999994,1,306,49,0,0.0,51,1.0,1,['Afternoon'],51,1.0,['Sunday'],2,[1],0,0.0,51,1.0,0,0.0,0,0.0,1
13709,4,336,6328.050000000004,4,3516,244,183,0.5446428571428571,153,0.45535714285714285,1,['Afternoon' 'Morning'],0,0.0,['Friday' 'Thursday' 'Tuesday' 'Wednesday'],1,[1 2 3 4],167,0.49702380952380953,31,0.09226190476190477,53,0.15773809523809523,85,0.25297619047619047,4
13710,32,8,180.48000000000002,3,176,8,8,1.0,0,0.0,1,['Morning'],0,0.0,['Tuesday'],4,[4],8,1.0,0,0.0,0,0.0,0,0.0,1
13711,219,13,252.06000000000003,1,140,11,13,1.0,0,0.0,1,['Morning'],0,0.0,['Thursday'],4,[2],0,0.0,0,0.0,13,1.0,0,0.0,1
13712,247,10,228.83999999999997,1,352,10,0,0.0,10,1.0,1,['Afternoon'],0,0.0,['Thursday'],4,[2],0,0.0,0,0.0,10,1.0,0,0.0,1
13715,281,105,1079.3399999999997,1,563,89,15,0.14285714285714285,90,0.8571428571428571,1,['Morning' 'Afternoon'],30,0.2857142857142857,['Thursday' 'Sunday' 'Wednesday'],1,[4 1],45,0.42857142857142855,60,0.5714285714285714,0,0.0,0,0.0,3
13716,269,21,138.28,1,138,21,0,0.0,21,1.0,1,['Afternoon'],0,0.0,['Tuesday'],3,[1],0,0.0,21,1.0,0,0.0,0,0.0,1
13717,32,102,1445.0100000000002,3,1959,92,30,0.29411764705882354,72,0.7058823529411765,1,['Afternoon' 'Morning'],0,0.0,['Monday' 'Wednesday' 'Friday'],1,[1 2 3 4],31,0.30392156862745096,21,0.20588235294117646,35,0.3431372549019608,15,0.14705882352941177,3
13718,246,12,306.55,1,173,9,7,0.5833333333333334,5,0.4166666666666667,1,['Morning' 'Afternoon'],0,0.0,['Thursday'],4,[1 2],0,0.0,7,0.5833333333333334,5,0.4166666666666667,0,0.0,1
13719,15,60,1041.68,4,609,56,0,0.0,60,1.0,1,['Afternoon'],20,0.3333333333333333,['Tuesday' 'Wednesday' 'Thursday' 'Sunday'],2,[2 4],40,0.6666666666666666,0,0.0,20,0.3333333333333333,0,0.0,3
13720,117,43,799.8999999999999,2,501,42,17,0.3953488372093023,26,0.6046511627906976,1,['Morning' 'Afternoon'],0,0.0,['Wednesday' 'Friday' 'Tuesday' 'Monday'],2,[1 2 3],0,0.0,17,0.3953488372093023,13,0.3023255813953488,13,0.3023255813953488,3
13721,36,28,524.14,3,316,28,0,0.0,28,1.0,1,['Afternoon'],0,0.0,['Thursday'],3,[4],28,1.0,0,0.0,0,0.0,0,0.0,2
13722,132,85,2375.4100000000008,2,1401,75,46,0.5411764705882353,39,0.4588235294117647,1,['Morning' 'Afternoon'],39,0.4588235294117647,['Wednesday' 'Sunday'],2,[1 3],0,0.0,46,0.5411764705882353,0,0.0,39,0.4588235294117647,4
13723,217,6,199.85000000000002,1,43,6,0,0.0,6,1.0,1,['Afternoon'],0,0.0,['Friday'],4,[2],0,0.0,0,0.0,6,1.0,0,0.0,1
13725,50,104,1980.5600000000004,3,806,95,20,0.19230769230769232,84,0.8076923076923077,1,['Afternoon' 'Morning'],11,0.10576923076923077,['Friday' 'Monday' 'Sunday' 'Thursday'],1,[1 2 4],9,0.08653846153846154,77,0.7403846153846154,18,0.17307692307692307,0,0.0,4
13726,39,42,1079.6600000000003,3,1054,39,42,1.0,0,0.0,1,['Morning'],0,0.0,['Wednesday' 'Tuesday'],2,[3 4],19,0.4523809523809524,0,0.0,0,0.0,23,0.5476190476190477,3
13727,29,20,333.4800000000001,3,162,19,6,0.3,14,0.7,1,['Afternoon' 'Morning'],14,0.7,['Sunday' 'Friday'],3,[4],20,1.0,0,0.0,0,0.0,0,0.0,2
13728,37,63,1016.1399999999999,3,458,38,32,0.5079365079365079,31,0.49206349206349204,1,['Afternoon' 'Morning'],0,0.0,['Wednesday' 'Thursday'],2,[1 2 3 4],13,0.20634920634920634,21,0.3333333333333333,10,0.15873015873015872,19,0.30158730158730157,3
13730,136,43,752.5999999999998,2,488,38,21,0.4883720930232558,22,0.5116279069767442,1,['Afternoon' 'Morning'],0,0.0,['Friday' 'Wednesday'],2,[3],0,0.0,0,0.0,0,0.0,43,1.0,3
13731,219,38,610.5899999999999,1,278,36,20,0.5263157894736842,18,0.47368421052631576,1,['Morning' 'Afternoon'],0,0.0,['Thursday' 'Wednesday'],3,[2],0,0.0,0,0.0,38,1.0,0,0.0,2
13732,28,33,491.86,3,498,33,0,0.0,33,1.0,1,['Afternoon'],0,0.0,['Friday'],3,[4],33,1.0,0,0.0,0,0.0,0,0.0,2
13735,25,196,2885.2399999999975,3,1130,158,68,0.3469387755102041,128,0.6530612244897959,1,['Afternoon' 'Morning'],0,0.0,['Tuesday' 'Friday' 'Thursday'],1,[2 4],94,0.47959183673469385,0,0.0,102,0.5204081632653061,0,0.0,4
13736,5,191,731.8999999999999,4,497,166,0,0.0,191,1.0,1,['Afternoon'],115,0.6020942408376964,['Thursday' 'Sunday'],1,[1 4],115,0.6020942408376964,76,0.39790575916230364,0,0.0,0,0.0,3
13737,200,30,339.59999999999997,1,125,29,0,0.0,30,1.0,1,['Afternoon'],0,0.0,['Monday'],3,[2],0,0.0,0,0.0,30,1.0,0,0.0,2
13739,18,3,216.9,4,54,3,0,0.0,3,1.0,1,['Afternoon'],0,0.0,['Monday'],4,[4],3,1.0,0,0.0,0,0.0,0,0.0,1
13740,241,23,350.75,1,425,23,23,1.0,0,0.0,1,['Morning'],0,0.0,['Wednesday'],3,[2],0,0.0,0,0.0,23,1.0,0,0.0,2
13741,72,34,668.43,2,218,34,26,0.7647058823529411,8,0.23529411764705882,1,['Afternoon' 'Morning'],0,0.0,['Friday' 'Thursday'],3,[2 3],0,0.0,0,0.0,20,0.5882352941176471,14,0.4117647058823529,2
13742,17,321,3131.020000000001,4,1124,200,67,0.2087227414330218,254,0.7912772585669782,1,['Afternoon' 'Morning'],187,0.5825545171339563,['Sunday' 'Friday' 'Tuesday' 'Wednesday' 'Monday' 'Thursday'],1,[1 2 3 4],49,0.1526479750778816,176,0.5482866043613707,88,0.27414330218068533,8,0.024922118380062305,4
13743,3,41,1341.5999999999997,4,1776,8,11,0.2682926829268293,30,0.7317073170731707,1,['Afternoon' 'Morning'],0,0.0,['Friday' 'Thursday' 'Tuesday' 'Wednesday' 'Monday'],3,[1 2 3 4],7,0.17073170731707318,6,0.14634146341463414,7,0.17073170731707318,21,0.5121951219512195,3
13744,95,72,1156.36,2,1249,54,0,0.0,72,1.0,1,['Afternoon'],53,0.7361111111111112,['Sunday' 'Monday'],2,[1 3],0,0.0,53,0.7361111111111112,0,0.0,19,0.2638888888888889,3
13745,162,25,300.03999999999996,1,496,25,0,0.0,25,1.0,1,['Afternoon'],0,0.0,['Thursday'],3,[2],0,0.0,0,0.0,25,1.0,0,0.0,1
13747,374,1,79.6,1,8,1,1,1.0,0,0.0,1,['Morning'],0,0.0,['Wednesday'],4,[4],1,1.0,0,0.0,0,0.0,0,0.0,1
13748,96,28,948.2499999999998,2,439,24,24,0.8571428571428571,4,0.14285714285714285,1,['Morning' 'Afternoon'],0,0.0,['Wednesday' 'Thursday' 'Monday'],3,[4 2 3],1,0.03571428571428571,0,0.0,12,0.42857142857142855,15,0.5357142857142857,3
13750,54,24,1647.2599999999998,2,516,20,8,0.3333333333333333,16,0.6666666666666666,1,['Morning' 'Afternoon'],0,0.0,['Friday' 'Wednesday' 'Tuesday' 'Monday'],3,[1 2 3 4],5,0.20833333333333334,8,0.3333333333333333,10,0.4166666666666667,1,0.041666666666666664,3
13751,288,9,296.24999999999994,1,152,9,0,0.0,9,1.0,1,['Afternoon'],0,0.0,['Thursday'],4,[1],0,0.0,9,1.0,0,0.0,0,0.0,1
13752,124,76,1186.2800000000002,2,876,64,7,0.09210526315789473,69,0.9078947368421053,1,['Afternoon' 'Morning'],36,0.47368421052631576,['Thursday' 'Monday' 'Sunday' 'Wednesday'],2,[2 3],0,0.0,0,0.0,63,0.8289473684210527,13,0.17105263157894737,3
13753,288,35,741.26,1,512,35,0,0.0,35,1.0,1,['Afternoon'],0,0.0,['Friday'],3,[1],0,0.0,35,1.0,0,0.0,0,0.0,3
13754,152,12,282.6,1,214,11,4,0.3333333333333333,8,0.6666666666666666,1,['Afternoon' 'Morning'],0,0.0,['Wednesday' 'Monday'],4,[1 3],0,0.0,8,0.6666666666666666,0,0.0,4,0.3333333333333333,1
13755,4,342,2161.3500000000013,4,1264,232,21,0.06140350877192982,321,0.9385964912280702,1,['Afternoon' 'Morning'],0,0.0,['Friday' 'Thursday' 'Tuesday' 'Monday' 'Wednesday'],1,[4],342,1.0,0,0.0,0,0.0,0,0.0,4
13756,2,142,5189.519999999995,4,3188,66,88,0.6197183098591549,54,0.38028169014084506,1,['Morning' 'Afternoon'],0,0.0,['Tuesday' 'Thursday' 'Wednesday' 'Monday' 'Friday'],1,[4 2 3],67,0.47183098591549294,0,0.0,36,0.2535211267605634,39,0.2746478873239437,4
13758,12,117,3190.550000000001,4,1844,104,46,0.39316239316239315,71,0.6068376068376068,1,['Afternoon' 'Morning'],56,0.47863247863247865,['Wednesday' 'Sunday' 'Friday' 'Tuesday' 'Monday'],1,[4 1 2],46,0.39316239316239315,9,0.07692307692307693,62,0.5299145299145299,0,0.0,4
13759,33,25,659.41,3,287,24,0,0.0,25,1.0,1,['Afternoon'],1,0.04,['Thursday' 'Sunday'],3,[3 4],1,0.04,0,0.0,0,0.0,24,0.96,2
13760,54,57,286.78999999999996,2,197,50,0,0.0,57,1.0,1,['Afternoon'],29,0.5087719298245614,['Monday' 'Sunday'],2,[1 4],29,0.5087719298245614,28,0.49122807017543857,0,0.0,0,0.0,1
13761,50,70,1070.65,3,642,68,32,0.45714285714285713,38,0.5428571428571428,1,['Morning' 'Afternoon'],0,0.0,['Monday' 'Thursday'],2,[2 4],38,0.5428571428571428,0,0.0,32,0.45714285714285713,0,0.0,3
13762,219,7,306.72,1,272,7,7,1.0,0,0.0,1,['Morning'],0,0.0,['Thursday'],4,[2],0,0.0,0,0.0,7,1.0,0,0.0,1
13763,63,15,1714.9599999999998,2,728,15,0,0.0,15,1.0,1,['Afternoon'],0,0.0,['Friday'],4,[4],15,1.0,0,0.0,0,0.0,0,0.0,4
13764,71,208,1521.7600000000002,2,932,183,0,0.0,208,1.0,1,['Afternoon'],0,0.0,['Thursday' 'Monday' 'Friday'],1,[1 3],0,0.0,69,0.3317307692307692,0,0.0,139,0.6682692307692307,3
13767,2,368,17220.360000000008,4,7322,55,138,0.375,230,0.625,1,['Morning' 'Afternoon'],37,0.10054347826086957,['Wednesday' 'Thursday' 'Sunday' 'Friday' 'Tuesday' 'Monday'],1,[4 1 2 3],97,0.26358695652173914,52,0.14130434782608695,122,0.33152173913043476,97,0.26358695652173914,4
13769,2,135,2796.5099999999993,4,1163,73,42,0.3111111111111111,93,0.6888888888888889,1,['Afternoon' 'Morning'],0,0.0,['Tuesday' 'Monday' 'Thursday' 'Wednesday'],1,[4 1 2 3],44,0.32592592592592595,36,0.26666666666666666,25,0.18518518518518517,30,0.2222222222222222,4
13771,64,119,2634.450000000001,2,1477,114,0,0.0,119,1.0,1,['Afternoon'],0,0.0,['Wednesday' 'Tuesday' 'Thursday'],1,[2 4],49,0.4117647058823529,0,0.0,70,0.5882352941176471,0,0.0,4
