CustomerID,Recency,Frequency,Monetary
13697,39,12,151.3
13699,155,14,308.58
13700,26,197,2265.119999999999
13703,318,1,99.5
13704,5,134,2308.0599999999986
13705,8,28,711.8600000000001
13706,303,20,330.78999999999996
13707,267,48,806.4100000000004
13708,271,51,296.87999999999994
13709,4,336,6328.050000000004
13710,32,8,180.48000000000002
13711,219,13,252.06000000000003
13712,247,10,228.83999999999997
13715,281,105,1079.3399999999997
13716,269,21,138.28
13717,32,102,1445.0100000000002
13718,246,12,306.55
13719,15,60,1041.68
13720,117,43,799.8999999999999
13721,36,28,524.14
13722,132,85,2375.4100000000008
13723,217,6,199.85000000000002
13725,50,104,1980.5600000000004
13726,39,42,1079.6600000000003
13727,29,20,333.4800000000001
13728,37,63,1016.1399999999999
13730,136,43,752.5999999999998
13731,219,38,610.5899999999999
13732,28,33,491.86
13735,25,196,2885.2399999999975
13736,5,191,731.8999999999999
13737,200,30,339.59999999999997
13739,18,3,216.9
13740,241,23,350.75
13741,72,34,668.43
13742,17,321,3131.020000000001
13743,3,41,1341.5999999999997
13744,95,72,1156.36
13745,162,25,300.03999999999996
13747,374,1,79.6
13748,96,28,948.2499999999998
13750,54,24,1647.2599999999998
13751,288,9,296.24999999999994
13752,124,76,1186.2800000000002
13753,288,35,741.26
13754,152,12,282.6
13755,4,342,2161.3500000000013
13756,2,142,5189.519999999995
13758,12,117,3190.550000000001
13759,33,25,659.41
13760,54,57,286.78999999999996
13761,50,70,1070.65
13762,219,7,306.72
13763,63,15,1714.9599999999998
13764,71,208,1521.7600000000002
13767,2,368,17220.360000000008
13769,2,135,2796.5099999999993
13771,64,119,2634.450000000001
13772,34,177,1132.13
13774,82,22,344.99999999999994
13777,1,197,25977.15999999998
13778,103,9,178.7
13780,7,57,360.01
13781,251,17,127.84000000000002
13782,13,115,911.9999999999992
13784,10,31,2462.7899999999995
13786,367,7,230.4
13787,76,31,309.04
13790,4,45,348.79999999999995
13791,128,11,1516.0
13792,66,13,195.54999999999995
13798,1,349,37153.84999999998
13799,117,39,688.8600000000002
13800,310,33,558.3199999999997
13801,67,23,324.79999999999995
13802,139,60,4599.420000000001
13803,255,17,277.07000000000005
13804,31,137,2635.7900000000004
13805,52,13,924.5999999999999
13806,64,10,256.38
13807,367,7,112.6
13808,6,76,1747.66
13809,305,12,155.05
13810,29,35,1499.01
13811,184,13,814.5
13812,42,36,538.9999999999999
13813,40,69,1366.8599999999994
13814,92,57,1579.1200000000001
13815,22,176,4027.3599999999983
13816,24,28,571.6700000000001
13817,29,24,382.9799999999999
13819,302,36,1140.35
13821,145,59,385.64
13822,6,96,632.0000000000001
13823,19,40,957.6600000000001
13824,33,46,1698.9399999999998
13826,176,10,189.5
13827,58,93,412.0499999999998
13828,22,15,209.49000000000004
13831,16,74,2202.99
13832,19,3,52.199999999999996
13833,159,29,384.7999999999999
13835,25,55,834.57
13837,212,19,271.24000000000007
13838,6,174,691.7299999999999
13841,253,1,85.0
13842,59,206,3385.619999999999
13844,11,20,361.62
13845,65,9,312.98
13846,25,55,865.0600000000005
13848,92,5,1255.0
13849,52,101,1537.95
13850,129,93,1595.4799999999996
13851,96,81,2651.46
13853,57,23,1090.14
13854,9,110,8109.5199999999995
13856,169,14,388.5
13858,57,11,216.16999999999996
13859,326,28,201.16
13860,1,76,1245.9000000000003
13862,18,139,2209.360000000001
13863,248,20,305.78000000000003
13865,58,30,501.56
13866,74,7,145.67
13867,31,61,1015.2900000000002
13868,7,33,3192.54
13869,123,307,3104.9500000000035
13870,2,115,2770.9400000000005
13871,23,336,6403.250000000004
13873,120,23,389.6
13874,358,18,540.45
13875,54,104,1786.7900000000004
13876,64,7,122.69999999999999
13877,86,3,117.24000000000001
13878,55,36,1281.53
13880,21,165,3219.7700000000004
13881,4,178,17159.519999999993
13882,3,65,1191.1299999999999
13883,11,142,2674.479999999998
13884,7,59,787.6000000000001
13885,189,28,506.8000000000001
13886,71,16,243.56000000000003
13887,204,19,349.54999999999995
13888,120,40,605.63
13889,93,15,416.9
13890,1,110,1883.8099999999995
13892,27,27,632.97
13893,298,21,821.1
13894,24,27,564.62
13895,28,118,2593.0699999999993
13897,50,17,311.15999999999997
13898,326,12,155.93
13899,16,19,388.52000000000004
13900,183,43,740.9499999999997
13901,72,149,2867.2
13904,37,26,332.63999999999993
13908,80,122,2369.5499999999984
13911,57,148,2580.909999999999
13914,12,33,626.4499999999999
13917,50,18,272.04
13918,50,30,1212.8400000000001
13919,59,28,384.81
13922,352,7,172.24999999999997
13923,54,20,351.13000000000005
13924,2,117,1838.8500000000001
13925,93,41,678.2499999999999
13926,23,11,223.85000000000002
13927,75,21,348.99
13928,11,27,464.56999999999994
13929,169,9,842.6500000000001
13930,58,17,337.3399999999999
13931,96,58,1237.5300000000002
13932,295,16,307.4
13933,109,23,608.7899999999998
13934,264,31,922.0999999999997
13936,180,26,376.58
13937,169,9,158.85
13938,35,7,71.66
13939,23,45,568.5499999999998
13940,17,49,839.1400000000002
13941,22,45,5112.96
13946,79,11,561.57
13947,65,5,90.6
13948,361,3,101.99999999999999
13949,3,160,2427.3199999999974
13950,11,35,745.0600000000001
13951,176,39,674.4499999999998
13952,218,137,3251.071
13953,7,20,3515.6800000000003
13954,2,25,439.92
13955,154,33,322.96
13956,5,152,1026.4200000000003
13959,79,92,598.1999999999999
13960,21,12,230.22
13962,22,11,169.55
13963,308,35,664.54
13967,146,2,80.7
13969,7,626,9053.940000000002
13971,19,149,2758.26
13972,71,15,190.25000000000009
13973,287,11,264.7
13974,49,28,413.59
13975,31,338,2526.2799999999993
13976,207,10,357.9800000000001
13978,15,15,196.79
13979,73,54,869.8700000000001
13980,60,11,200.14000000000001
13982,39,111,1871.81
13983,30,107,2603.43
13984,27,16,920.5100000000001
13985,4,349,7060.130000000006
13986,17,13,320.46000000000004
13988,20,234,4147.960000000001
13989,66,41,1266.0799999999997
13990,213,16,311.3
13991,12,84,855.9699999999999
13992,30,5,76.8
13993,43,121,3466.36
13994,4,155,2313.140000000001
13995,15,86,1393.6899999999996
13999,10,208,3901.8100000000036
14000,211,15,635.6600000000001
14001,46,39,2043.08
14002,134,47,529.73
14004,43,171,4582.639999999999
14005,10,84,2874.7200000000007
14006,116,30,962.1899999999999
14009,198,42,695.6099999999999
14012,278,11,328.8
14013,110,34,473.02
14014,77,39,505.18000000000006
14015,53,20,917.34
14016,162,161,4341.21
14019,47,66,1421.6100000000004
14020,17,39,642.8000000000001
14021,155,22,631.9000000000001
14022,225,28,440.0
14023,7,31,584.0699999999998
14024,122,16,327.7
14027,61,6,104.82000000000002
14029,63,15,467.65999999999997
14030,18,243,2360.0899999999997
14031,7,250,17286.859999999997
14032,2,143,2975.5900000000006
14034,22,89,651.8200000000002
14035,29,66,1428.0200000000002
14036,285,38,626.6499999999999
14037,176,28,147.20000000000005
14038,78,92,1560.379999999999
14039,33,6,152.2
14040,41,235,3614.9199999999996
14041,266,21,141.41
14044,27,209,652.8199999999993
14045,109,6,1659.75
14046,284,14,154.98999999999998
14047,9,32,1308.61
14048,305,85,409.9299999999999
14049,17,488,5681.719999999997
14050,32,54,746.3600000000001
14051,1,210,15610.389999999989
14052,20,56,225.35999999999993
14053,124,4,260.25
14054,65,6,92.46
14055,106,10,725.6400000000001
14056,1,1106,8214.64999999998
14057,24,284,6217.960000000002
14059,267,8,183.59999999999997
14060,5,202,6140.419999999998
14062,10,111,10464.85
14064,29,80,1353.7400000000002
14066,267,7,152.55
14067,64,52,374.69999999999993
14068,320,24,265.85
14071,4,324,1438.820000000003
14073,32,13,151.04
14075,5,43,942.2599999999998
14076,129,46,122.46999999999997
14077,41,42,499.41999999999996
14078,102,65,1049.3700000000003
14079,125,12,375.09999999999997
14080,33,4,45.599999999999994
14081,302,153,934.5200000000001
14082,365,29,182.24999999999997
14083,4,181,1018.4299999999998
14085,2,450,4448.539999999997
14087,3,69,194.42
14088,10,589,50491.81
14089,57,14,161.0
14090,325,1,76.32000000000001
14092,8,214,4076.910000000003
14093,12,105,442.8499999999999
14096,4,5111,65164.78999999966
14098,37,21,147.34999999999997
14099,16,250,3104.1700000000005
14100,138,26,194.9
14101,74,35,5976.79
14102,5,79,1360.2800000000002
14104,155,21,216.20999999999998
14105,239,74,1266.2300000000002
14107,52,123,2703.23
14108,31,34,597.9100000000001
14109,73,9,144.2
14110,4,155,5683.149999999999
14111,14,10,692.85
14112,23,160,2915.1499999999974
14113,4,34,1840.4200000000005
14114,274,15,386.53
14116,20,72,1382.7400000000002
14117,144,3,90.0
14121,4,159,2780.1499999999996
14124,84,5,419.58000000000004
14125,11,167,2740.4300000000017
14126,8,15,706.1300000000001
14127,123,44,709.7099999999996
14128,61,46,637.5000000000001
14129,2,52,1123.86
14130,319,67,483.85999999999996
14132,2,200,3586.030000000001
14133,130,28,605.6399999999999
14135,2,134,4690.31
14138,2,47,982.3800000000005
14139,46,26,415.81999999999994
14140,4,66,935.0499999999996
14141,3,40,915.1300000000002
14142,373,22,311.81000000000006
14143,134,7,115.8
14145,47,11,3742.2
14146,9,210,4190.999999999999
14147,78,5,483.4
14148,234,3,157.2
14149,221,28,446.62000000000006
14150,36,26,658.6400000000001
14152,75,49,621.2900000000002
14154,239,52,1345.6200000000003
14155,266,6,118.75
14156,10,1400,117379.6299999998
14157,20,48,432.88000000000017
14158,40,41,507.66000000000014
14159,20,1204,4693.00999999999
14161,216,108,1110.52
14162,174,25,289.36000000000007
14163,87,52,2445.9100000000008
14164,71,29,1631.7700000000002
14165,276,25,122.53999999999999
14167,39,52,574.8399999999999
14171,98,58,363.78999999999996
14173,11,29,450.84000000000003
14174,33,26,134.46
14175,60,149,3222.3000000000006
14176,297,31,576.9
14177,86,42,559.4100000000001
14178,9,327,1620.93
14179,41,165,719.7799999999997
14180,11,240,4748.519999999998
14184,67,24,452.89
14185,331,3,197.65
14188,31,65,2054.3599999999997
14189,2,265,4654.079999999998
14191,2,259,4684.760000000001
14193,68,42,853.3900000000001
14194,5,579,11349.519999999986
14195,202,7,1011.9999999999998
14196,107,6,335.52
14198,18,39,701.3999999999999
14199,218,2,185.39999999999998
14201,60,37,747.4399999999999
14204,2,44,161.02999999999997
14205,17,24,466.70000000000005
14206,239,20,328.1599999999999
14208,95,10,151.73999999999998
14209,11,87,2073.4300000000003
14210,106,102,1905.8400000000001
14211,53,112,2241.1000000000004
14212,90,9,1070.48
14214,31,67,1004.3799999999997
14215,12,108,1789.7200000000005
14216,3,59,1839.3
14217,2,100,2004.9800000000002
14218,43,12,169.48000000000002
14219,4,7,89.94
14220,247,21,632.4
14221,42,193,3432.7999999999993
14222,177,41,683.17
14223,92,60,991.13
14224,110,118,1050.1200000000001
14226,29,67,2232.19
14227,26,175,3350.9600000000014
14229,52,40,1547.2
14231,184,50,925.71
14232,43,115,2048.0700000000006
14233,49,35,1462.7200000000007
14234,22,159,775.4600000000004
14235,75,79,3144.8599999999997
14236,81,15,490.86
14237,373,9,161.00000000000003
14238,326,8,146.85
14239,43,112,2380.8500000000017
14240,30,42,890.3400000000005
14241,184,10,213.70000000000002
14242,235,16,280.55
14243,9,141,2588.769999999999
14245,220,108,1693.4499999999996
14246,111,75,1474.0600000000006
14247,278,20,136.77
14248,318,8,302.58
14250,7,111,1904.0500000000002
14251,2,78,2879.7000000000003
14256,260,53,969.06
14257,64,106,3099.72
14258,9,111,12669.979999999996
14259,142,5,120.0
14261,51,52,1163.4499999999998
14262,8,143,2618.230000000001
14264,155,17,333.97
14265,109,31,530.18
14267,163,55,1516.2399999999998
14270,332,29,492.6499999999999
14271,226,10,112.32000000000002
14272,74,33,437.96000000000004
14273,51,29,559.9700000000001
14276,99,64,1119.7399999999998
14277,15,225,4216.200000000001
14280,197,8,134.04
14282,3,156,3729.3400000000042
14284,31,32,595.2500000000001
14285,21,27,1910.0100000000004
14286,24,280,4628.749999999998
14287,8,9,176.63
14288,213,16,426.6
14289,9,47,911.2599999999999
14290,11,101,2314.6499999999996
14291,2,237,3883.249999999998
14292,8,100,4871.9299999999985
14293,3,61,1046.5599999999993
14295,40,5,166.2
14297,18,62,1305.3299999999997
14298,8,1637,51527.299999999974
14299,8,143,3965.6199999999953
14300,19,3,43.2
14301,117,13,640.14
14304,223,17,383.45000000000005
14305,71,105,1858.9599999999998
14306,51,33,2093.3199999999997
14307,89,180,2995.7200000000007
14309,8,117,2352.530000000001
14311,243,20,310.26
14312,47,87,1611.5899999999995
14314,107,8,120.0
14315,45,101,2481.129999999999
14317,65,24,508.58
14320,207,31,477.7900000000001
14321,11,123,1530.749999999999
14323,115,36,605.0600000000002
14326,242,8,183.85
14327,163,12,311.65000000000003
14329,17,259,5014.840000000004
14331,124,28,462.65999999999997
14332,23,26,866.3099999999998
14333,68,15,415.2
14334,17,162,2552.2100000000005
14335,16,63,468.26
14336,17,90,1614.9100000000008
14338,161,31,588.2199999999999
14339,243,14,309.52
14340,219,6,134.7
14341,45,129,2182.2799999999984
14342,21,21,668.5600000000002
14344,127,71,889.9300000000002
14345,39,6,108.97999999999999
14346,121,60,1021.5800000000002
14348,260,18,409.57
14349,10,31,133.50000000000006
14350,274,18,282.92999999999995
14351,165,1,51.0
14352,157,47,1078.96
14353,215,6,90.6
14354,6,9,163.62
14355,366,11,174.4
14356,80,33,701.23
14357,43,41,225.77000000000012
14359,19,55,912.1800000000002
14360,32,118,2128.23
14362,22,41,161.20000000000002
14364,109,69,3717.349999999999
14367,8,524,9261.520000000006
14368,320,8,155.00000000000003
14371,295,4,100.5
14373,358,4,76.55
14375,185,75,257.67999999999995
14377,191,11,617.05
14379,44,46,348.1
14381,52,56,202.6800000000001
14382,26,131,626.07
14383,38,59,1247.6899999999998
14385,9,14,202.11
14386,297,7,142.4
14387,33,140,1770.5600000000013
14388,10,186,3212.8400000000015
14389,65,45,1043.46
14390,10,286,4652.8200000000015
14393,218,5,67.94999999999999
14395,2,350,3507.710000000001
14396,65,73,487.99
14397,3,87,2612.960000000001
14400,149,25,574.7
14401,4,182,4051.4799999999987
14403,130,20,1475.8100000000002
14404,34,103,1474.3200000000004
14406,119,8,156.75
14407,107,73,2157.7299999999996
14408,11,107,2606.53
14409,71,54,2059.45
14410,92,193,1105.0699999999986
14411,311,14,1063.0
14412,43,43,770.0300000000002
14413,362,23,122.7
14414,92,97,1496.9800000000005
14415,1,590,5900.279999999999
14416,22,14,490.22
14418,4,124,1937.2500000000002
14419,11,206,1058.0600000000002
14420,99,29,387.52
14421,57,27,813.11
14422,1,222,4263.64
14423,218,3,265.2
14424,18,1,322.08
14426,24,224,4481.670000000001
14427,50,17,363.34000000000003
14428,7,144,1244.8300000000004
14431,303,17,470.35999999999996
14432,10,382,2255.5099999999984
14434,22,12,1372.8
14436,99,9,89.06
14437,366,5,63.0
14438,306,9,131.9
14439,320,32,2661.24
14440,8,55,2357.6800000000003
14441,1,51,1712.8900000000008
14442,205,63,1589.8200000000002
14443,54,93,1420.2000000000005
14446,1,293,1039.5800000000008
14447,19,70,1163.2300000000005
14448,9,20,375.35
14449,19,258,907.0999999999999
14450,181,40,483.25
14451,60,109,662.5900000000001
14452,11,62,264.44000000000005
14453,190,22,119.93000000000002
14456,5,970,3062.3999999999983
14457,311,4,113.64
14459,155,37,1837.9199999999996
14460,110,16,434.34
14461,148,180,2103.059999999999
14462,66,240,2004.0200000000004
14463,98,6,529.62
14465,247,130,1058.6200000000008
14466,29,72,2272.4000000000015
14467,18,90,598.7599999999999
14470,12,43,461.19000000000005
14472,104,281,1936.8400000000013
14473,74,7,234.34
14474,46,29,547.6600000000001
14475,72,42,925.8499999999998
14476,257,19,215.7
14477,20,10,1309.6000000000001
14479,254,18,316.24999999999994
14480,11,13,279.05
14481,165,30,636.5100000000001
14482,18,144,2068.150000000001
14483,282,9,137.10000000000002
14484,50,14,321.91999999999996
14485,39,47,165.75000000000003
14487,27,144,1196.3300000000002
14488,68,46,1064.2800000000002
14489,207,30,463.38000000000005
14491,175,17,340.93
14493,7,120,2383.2400000000002
14494,26,7,139.56
14495,51,6,123.79999999999998
14496,312,19,538.8100000000001
14497,309,29,475.3699999999999
14498,43,193,1957.3200000000004
14499,26,194,815.32
14500,88,7,356.85
14501,184,10,251.20999999999998
14502,20,624,2470.6699999999996
14503,3,164,3543.2600000000016
14504,47,107,673.2599999999995
14505,17,799,5905.639999999987
14506,17,316,2012.1700000000012
14507,24,96,1383.1799999999994
14508,22,57,276.41999999999996
14511,11,68,1314.8099999999997
14512,188,23,275.28
14513,101,12,455.59000000000003
14514,61,73,1055.35
14515,18,101,2102.0899999999997
14517,33,18,330.45
14518,64,16,174.37
14520,2,4,270.6
14522,24,17,974.54
14523,108,12,241.09000000000003
14524,32,203,1867.6800000000007
14525,20,291,4332.199999999996
14527,3,972,8508.81999999996
14528,37,18,364.22
14529,60,229,620.0399999999998
14530,26,216,2925.910000000001
14532,236,64,932.8499999999997
14533,25,62,1949.7200000000007
14534,3,519,4447.049999999999
14535,60,330,2864.190000000005
14536,260,19,171.8
14537,58,10,355.5600000000001
14538,65,19,388.2499999999999
14539,16,32,537.48
14540,10,76,996.26
14541,59,111,1461.6499999999999
14542,186,5,103.25000000000001
14543,29,72,3630.330000000001
14544,24,114,2024.4500000000005
14546,5,399,2578.0900000000024
14547,4,366,4007.539999999999
14548,151,4,652.8
14549,311,56,289.2399999999999
14550,11,48,765.6200000000001
14551,18,10,186.23000000000002
14552,152,58,165.07000000000005
14553,19,113,859.27
14554,10,216,2381.040000000002
14555,57,21,324.14000000000004
14557,85,16,788.3800000000001
14560,7,74,2237.7700000000013
14561,76,69,1080.7600000000004
14562,4,423,5074.769999999998
14565,96,127,3099.1200000000017
14566,111,4,1432.0
14567,57,33,1530.3600000000006
14569,1,12,227.39
14570,281,29,218.05999999999992
14572,3,270,2832.840000000001
14573,180,235,1653.4200000000017
14576,372,1,35.400000000000006
14577,13,123,859.7100000000011
14578,3,24,168.63
14581,17,17,138.6
14582,41,6,114.11
14583,6,330,1052.5500000000004
14584,169,100,1042.2599999999995
14585,50,29,157.05
14586,277,19,237.35999999999996
14587,19,383,1601.1400000000008
14589,372,3,39.75
14591,15,197,1447.140000000001
14592,35,164,570.4599999999998
14593,22,152,617.9900000000001
14594,7,53,379.82999999999987
14595,20,102,1740.6000000000001
14597,11,55,883.1500000000002
14598,44,50,221.97000000000003
14600,306,25,393.3299999999999
14601,11,7,213.96000000000004
14603,275,2,660.0
14606,1,2700,12156.65000000007
14607,16,86,16569.5
14608,4,20,1785.1499999999999
14609,72,4,601.5600000000001
14616,243,3,406.08000000000004
14618,9,16,553.44
14619,246,20,394.43999999999994
14620,206,26,412.78
14621,1,92,1788.36
14622,185,21,320.58
14623,32,134,889.2499999999999
14624,57,13,225.84999999999997
14625,196,53,899.63
14626,24,122,2791.2699999999995
14628,91,24,671.96
14629,4,152,959.0100000000001
14631,51,41,1006.9799999999998
14632,263,8,114.55999999999999
14633,266,20,344.9000000000001
14636,36,28,609.8500000000001
14638,51,16,443.6
14639,52,172,2984.4900000000025
14640,24,106,2125.079999999999
14641,22,7,110.46
14642,59,2,96.12
14643,170,31,693.8100000000001
14644,68,26,830.76
14645,157,30,597.09
14646,2,2076,280206.01999999984
14647,201,30,243.21999999999994
14649,5,199,1417.2899999999997
14651,67,102,654.5999999999998
14652,77,29,114.18000000000002
14653,1,237,1947.5499999999997
14655,8,49,1932.23
14656,169,80,291.04999999999984
14657,18,126,848.22
14658,5,29,247.14999999999998
14659,9,253,2529.930000000001
14660,87,30,285.73999999999995
14661,27,4,107.95
14662,29,168,771.1700000000003
14664,20,99,637.89
14665,61,90,1835.7000000000003
14666,24,14,195.24999999999997
14667,11,573,9241.200000000004
14669,242,170,1269.9900000000002
14670,280,132,411.5300000000001
14672,235,61,765.55
14673,3,74,1736.3999999999994
14675,16,102,604.7499999999999
14676,31,42,2548.24
14680,25,258,28754.11
14681,71,7,498.95
14682,188,2,52.0
14684,26,421,1236.2800000000013
14687,107,15,628.3799999999999
14688,8,327,5630.869999999997
14689,209,13,112.80000000000001
14690,44,50,371.7
14691,31,71,2114.3299999999995
14692,137,68,591.5500000000001
14693,265,8,172.9
14696,4,130,2078.95
14697,218,22,188.60999999999996
14698,2,210,1250.7600000000014
14699,214,8,109.12999999999998
14700,32,115,2235.2999999999997
14701,11,335,2549.369999999999
14702,1,347,3292.139999999998
14703,15,22,318.1699999999999
14704,11,415,1546.9099999999999
14705,199,1,179.0
14708,3,28,1126.37
14709,15,196,4921.040000000007
14710,14,139,606.1300000000002
14711,10,357,2868.7999999999965
14712,29,25,917.07
14713,9,339,2666.36
14714,24,10,160.19
14715,25,71,867.3800000000001
14716,43,55,329.6799999999999
14719,2,237,1602.1300000000008
14720,6,37,663.8100000000003
14722,147,29,187.91999999999996
14723,10,278,1158.3
14725,25,52,718.08
14727,274,10,268.58
14729,374,71,313.48999999999995
14730,1,501,2005.0600000000063
14731,47,45,380.0199999999999
14732,8,147,2702.49
14733,16,202,9585.909999999998
14735,4,194,6065.69
14737,4,17,1164.55
14738,43,54,1314.4499999999998
14739,4,60,3902.28
14740,197,89,1448.2099999999994
14741,12,59,1400.3400000000004
14744,16,26,1099.98
14745,113,69,1220.2600000000002
14747,249,18,328.2
14748,29,89,1415.7499999999995
14752,44,5,389.63999999999993
14753,87,30,563.15
14754,45,41,638.0500000000001
14755,10,235,5010.279999999999
14756,15,38,738.9599999999998
14757,75,19,420.5
14758,145,71,1484.0599999999995
14759,5,102,1625.9699999999993
14760,297,5,89.2
14761,59,11,255.90000000000003
14762,264,21,300.52
14764,47,6,278.3
14765,29,39,254.10999999999996
14766,8,135,2473.37
14768,17,5,192.60000000000002
14769,3,1090,10674.750000000007
14770,232,52,876.4199999999997
14772,112,9,139.26
14775,58,60,1011.9
14776,51,117,2538.299999999999
14778,127,35,730.8599999999999
14779,281,41,386.1499999999999
14780,55,27,447.67999999999995
14782,320,6,200.10000000000002
14784,26,15,289.99
14785,10,3,77.4
14788,7,30,679.4399999999998
14789,29,6,197.64000000000001
14790,17,46,745.0600000000001
14792,64,2,6.2
14793,21,14,228.99
14794,3,80,1319.9099999999996
14795,166,6,131.45
14796,1,1141,8022.489999999978
14798,53,12,173.74
14799,51,13,157.7
14800,48,385,4339.739999999999
14801,61,59,193.1399999999999
14803,162,44,845.5500000000002
14804,9,12,353.2699999999999
14805,15,47,554.65
14806,75,11,193.39000000000004
14808,40,235,2741.169999999997
14810,41,255,2087.879999999999
14813,370,30,155.42999999999998
14815,37,53,778.5
14816,197,4,271.85
14817,200,63,1110.3399999999997
14818,74,48,657.8
14819,64,13,272.06999999999994
14820,21,29,507.2900000000001
14821,367,2,48.800000000000004
14823,180,70,321.4299999999999
14824,10,29,1127.7100000000003
14825,4,121,2226.9099999999985
14828,197,17,2139.76
14829,29,42,697.55
14830,53,40,197.13
14834,18,67,1720.3000000000004
14836,10,6,102.44999999999999
14837,90,108,1649.5000000000011
14840,268,4,62.85
14841,53,138,3295.7599999999993
14842,44,145,2824.6899999999996
14844,64,130,3189.8099999999995
14847,149,13,309.4
14849,22,388,7930.539999999996
14850,312,21,325.75
14851,23,28,511.34999999999985
14852,58,143,2836.6899999999982
14853,24,9,475.79999999999995
14854,78,127,2759.8300000000004
14855,119,20,645.6500000000001
14856,36,66,1311.3800000000006
14857,60,60,1173.1199999999997
14859,13,58,1353.739999999999
14860,19,11,170.32000000000002
14861,52,6,125.79000000000002
14862,26,48,841.2000000000002
14863,29,11,266.76
14865,7,4,52.2
14866,11,99,14389.900000000007
14867,186,36,710.2800000000001
14868,3,144,2953.590000000002
14869,9,71,725.7
14870,262,13,327.24999999999994
14871,3,98,522.3799999999997
14873,210,28,519.68
14875,108,47,1465.3200000000002
14878,13,124,1485.5400000000006
14880,77,47,706.1900000000002
14881,20,17,255.4
14882,27,11,589.7
14883,19,53,761.5900000000001
14885,132,15,765.3199999999999
14886,253,18,364.80000000000007
14887,79,6,1862.0
14888,207,20,369.2
14889,336,10,135.9
14890,254,7,125.65
14891,148,33,554.38
14893,10,73,1237.8500000000004
14894,85,23,655.7499999999999
14895,8,498,11138.710000000006
14896,205,43,468.77
14897,8,55,1366.38
14898,23,116,1303.5199999999995
14901,11,96,1421.2900000000004
14902,26,20,332.66
14903,21,355,2810.63
14904,2,69,1025.4399999999998
14905,158,17,616.1500000000001
14907,3,165,3501.0999999999976
14908,74,9,277.79999999999995
14910,3,30,434.3500000000001
14911,1,5675,143825.05999999944
14912,17,27,867.8499999999998
14913,36,87,1227.4300000000005
14915,91,12,307.48
14916,71,77,1268.9799999999998
14918,116,45,1610.1499999999996
14920,213,57,977.77
14921,30,78,1316.0700000000004
14923,51,44,749.0999999999998
14924,246,10,310.05
14929,32,11,223.88
14930,109,128,2372.860000000001
14931,5,41,1257.68
14932,366,17,363.53
14934,82,87,1890.9400000000005
14935,297,10,1784.7099999999998
14936,34,364,8137.0199999999995
14937,57,34,1621.88
14944,30,170,5900.250000000002
14946,14,3,100.9
14947,72,14,290.82000000000005
14948,23,63,1101.9699999999996
14950,19,19,371.2
14951,79,20,311.69000000000005
14952,60,138,8099.489999999998
14953,25,55,289.82
14954,12,85,336.16999999999985
14957,253,12,58.49000000000001
14958,147,42,499.6799999999999
14959,64,59,695.42
14960,8,27,221.26999999999992
14961,11,312,7044.680000000002
14962,271,5,126.70000000000002
14963,10,198,1487.8000000000013
14964,247,13,206.21
14965,96,83,598.9999999999999
14966,15,38,191.3199999999999
14967,50,6,463.8
14968,30,37,147.59
14970,68,34,1592.06
14971,35,160,1116.5699999999993
14972,128,18,114.77000000000002
14973,107,32,1314.45
14974,37,21,114.39
14975,57,11,279.94
14976,57,72,790.8599999999997
14978,72,216,1931.4200000000028
14981,246,8,102.11999999999998
14984,19,41,213.26999999999998
14985,198,87,296.7499999999999
14987,16,4,326.4
14988,212,40,334.54
14995,39,61,233.23000000000005
14997,46,26,546.2
14998,170,75,429.8699999999999
15000,48,77,490.52
15002,116,115,1641.7599999999998
15004,147,158,1246.3199999999995
15005,16,1119,6316.569999999991
15006,51,144,502.08999999999975
15007,159,12,156.91000000000003
15009,12,182,1261.7799999999997
15010,36,20,308.94000000000005
15012,54,128,423.0399999999996
15014,43,35,260.16999999999996
15016,173,20,170.04
15017,34,20,125.58000000000003
15018,39,31,496.21
15019,267,70,265.9999999999999
15021,9,472,1914.8200000000024
15022,12,135,905.0399999999995
15023,3,562,6802.759999999989
15024,10,155,1661.3300000000006
15025,33,72,377.01
15026,80,61,469.0
15027,31,35,1066.1499999999996
15028,8,48,627.13
15030,72,7,518.28
15031,4,111,668.14
15032,256,52,4959.0999999999985
15033,5,510,2586.670000000001
15034,16,394,4308.609999999999
15035,90,27,252.72999999999996
15036,72,127,465.55
15038,59,130,705.4899999999997
15039,10,1502,19914.439999999966
15041,170,67,180.35000000000002
15042,199,5,135.93
15043,31,3,537.0
15044,19,453,7700.229999999997
15045,152,12,735.6600000000001
15046,9,206,5213.770000000001
15047,270,22,343.62
15048,65,97,384.04999999999984
15049,274,3,121.17000000000002
15050,25,78,1782.0900000000004
15051,23,143,1391.6100000000001
15052,319,30,215.78
15053,5,71,697.79
15054,12,114,302.09999999999997
15057,275,25,1489.5
15058,25,276,2124.9900000000025
15059,41,237,1337.7200000000007
15060,8,121,303.0899999999999
15061,4,403,54534.140000000014
15062,71,57,987.8599999999999
15063,213,5,370.79999999999995
15065,38,155,3158.1300000000006
15066,53,42,893.59
15067,78,82,1744.7600000000004
15068,46,104,553.3599999999998
15069,179,70,1109.5300000000007
15070,373,1,106.2
15071,94,26,982.0699999999997
15073,10,54,1043.4099999999999
15074,105,42,748.8700000000002
15075,78,27,773.0300000000002
15076,173,49,880.8500000000004
15078,7,440,9743.110000000022
15079,213,47,895.61
15081,22,33,504.7999999999999
